date,close,regime,log_returns,is_transition
2000-01-07,1441.469971,BEAR,,
2000-01-14,1465.150024,BEAR,0.016294236579824088,False
2000-01-21,1441.359985,BEAR,-0.016370540768230597,False
2000-01-28,1360.160034,BEAR,-0.05798473703449907,False
2000-02-04,1424.369995,BEAR,0.04612724230581595,False
2000-02-11,1387.119995,BEAR,-0.026499955540096935,False
2000-02-18,1346.089966,BEAR,-0.0300255831362979,False
2000-02-25,1333.359985,BEAR,-0.00950200751138305,False
2000-03-03,1409.170044,BEAR,0.05529884880595804,False
2000-03-10,1395.069946,BEAR,-0.010056355289838432,False
2000-03-17,1464.469971,BEAR,0.0485488279482189,False
2000-03-24,1527.459961,BEAR,0.04211281714242982,False
2000-03-31,1498.579956,BEAR,-0.019088235900291937,False
2000-04-07,1516.349976,BEAR,0.011788151750073455,False
2000-04-14,1356.560059,BEAR,-0.11135398834946161,False
2000-04-21,1434.540039,BEAR,0.055892140408077835,False
2000-04-28,1452.430054,BEAR,0.012393785473432752,False
2000-05-05,1432.630005,BEAR,-0.013726133575036934,False
2000-05-12,1420.959961,BEAR,-0.008179247333747638,False
2000-05-19,1406.949951,BEAR,-0.009908466010820665,False
2000-05-26,1378.02002,BEAR,-0.020776505283183585,False
2000-06-02,1477.26001,BEAR,0.06954132653711807,False
2000-06-09,1456.949951,BEAR,-0.013843851422527552,False
2000-06-16,1464.459961,BEAR,0.005141371303120696,False
2000-06-23,1441.47998,BEAR,-0.015816197516441068,False
2000-06-30,1454.599976,BEAR,0.009060582549832845,False
2000-07-07,1478.900024,BEAR,0.01656765217994217,False
2000-07-14,1509.97998,BEAR,0.020797808041931595,False
2000-07-21,1480.189941,BEAR,-0.019925974405940735,False
2000-07-28,1419.890015,BEAR,-0.04159100366677103,False
2000-08-04,1462.930054,BEAR,0.02986189652747572,False
2000-08-11,1471.839966,BEAR,0.00607198473081335,False
2000-08-18,1491.719971,BEAR,0.013416501522468548,False
2000-08-25,1506.449951,BEAR,0.009826059829677406,False
2000-09-01,1520.77002,BEAR,0.009460941690468794,False
2000-09-08,1494.5,BEAR,-0.017425095947132176,False
2000-09-15,1465.810059,BEAR,-0.019383671791606095,False
2000-09-22,1448.719971,BEAR,-0.01172764301697044,False
2000-09-29,1436.51001,BEAR,-0.008463820194558625,False
2000-10-06,1408.98999,BEAR,-0.01934343917672459,False
2000-10-13,1374.170044,BEAR,-0.02502318404954997,False
2000-10-20,1396.930054,BEAR,0.01642706579021593,False
2000-10-27,1379.579956,BEAR,-0.012497937176599326,False
2000-11-03,1426.689941,BEAR,0.03357796145151185,False
2000-11-10,1365.97998,BEAR,-0.04348492946609681,False
2000-11-17,1367.719971,BEAR,0.0012729935736631069,False
2000-11-24,1341.77002,BEAR,-0.019155445909281605,False
2000-12-01,1315.22998,BEAR,-0.019978112703717195,False
2000-12-08,1369.890015,BEAR,0.04071891552330049,False
2000-12-15,1312.150024,BEAR,-0.04306342404975302,False
2000-12-22,1305.949951,BEAR,-0.004736323784116021,False
2000-12-29,1320.280029,BEAR,0.010913149519341872,False
2001-01-05,1298.349976,BEAR,-0.01674964822323163,False
2001-01-12,1318.550049,BEAR,0.015438476077463225,False
2001-01-19,1342.540039,BEAR,0.018030686029569396,False
2001-01-26,1354.949951,BEAR,0.009201145953412619,False
2001-02-02,1349.469971,BEAR,-0.004052615834949296,False
2001-02-09,1314.76001,BEAR,-0.02605775421009043,False
2001-02-16,1301.530029,BEAR,-0.010113629278245634,False
2001-02-23,1245.859985,BEAR,-0.04371447533282674,False
2001-03-02,1234.180054,BEAR,-0.009419216763779187,False
2001-03-09,1233.420044,BEAR,-0.0006159912415693198,False
2001-03-16,1150.530029,BEAR,-0.06956810347827701,False
2001-03-23,1139.829956,BEAR,-0.009343641101163959,False
2001-03-30,1160.329956,BEAR,0.017825319621872497,False
2001-04-06,1128.430054,BEAR,-0.027877075535799156,False
2001-04-13,1183.5,BEAR,0.04764881600860135,False
2001-04-20,1242.97998,BEAR,0.04903555623227623,False
2001-04-27,1253.050049,BEAR,0.008068912248033262,False
2001-05-04,1266.609985,BEAR,0.010763409926556682,False
2001-05-11,1245.670044,BEAR,-0.01667045528148482,False
2001-05-18,1291.959961,BEAR,0.036486841844848725,False
2001-05-25,1277.890015,BEAR,-0.010950122940575648,False
2001-06-01,1260.670044,BEAR,-0.013566931431171455,False
2001-06-08,1264.959961,BEAR,0.003397109724784284,False
2001-06-15,1214.359985,BEAR,-0.04082329360701259,False
2001-06-22,1225.349976,BEAR,0.009009321199453836,False
2001-06-29,1224.380005,BEAR,-0.0007919003793990164,False
2001-07-06,1190.589966,BEAR,-0.027985643490092423,False
2001-07-13,1215.680054,BEAR,0.020854681418588195,False
2001-07-20,1210.849976,BEAR,-0.003981062933120394,False
2001-07-27,1205.819946,BEAR,-0.0041627838521868365,False
2001-08-03,1214.349976,BEAR,0.007049145801034065,False
2001-08-10,1190.160034,BEAR,-0.02012115401799544,False
2001-08-17,1161.969971,BEAR,-0.023970964851550987,False
2001-08-24,1184.930054,BEAR,0.019566931101757366,False
2001-08-31,1133.579956,BEAR,-0.04430301916858214,False
2001-09-07,1085.780029,BEAR,-0.04308207808603501,False
2001-09-14,1092.540039,BEAR,0.00620664685627534,False
2001-09-21,965.799988,BEAR,-0.12330381425393107,False
2001-09-28,1040.939941,BEAR,0.07492261237224164,False
2001-10-05,1071.380005,BEAR,0.02882344738829625,False
2001-10-12,1091.650024,BEAR,0.01874279331914703,False
2001-10-19,1073.47998,BEAR,-0.01678464622732042,False
2001-10-26,1104.609985,BEAR,0.028586629030659852,False
2001-11-02,1087.199951,BEAR,-0.015886779130504625,False
2001-11-09,1120.310059,BEAR,0.02999994660229151,False
2001-11-16,1138.650024,BEAR,0.01623788583915838,False
2001-11-23,1150.339966,BEAR,0.010214150069759181,False
2001-11-30,1139.449951,BEAR,-0.009511874452661771,False
2001-12-07,1158.310059,BEAR,0.016416450353700318,False
2001-12-14,1123.089966,BEAR,-0.030878312450178417,False
2001-12-21,1144.890015,BEAR,0.01922479087693625,False
2001-12-28,1161.02002,BEAR,0.013990370698568684,False
2002-01-04,1172.51001,BEAR,0.009847812292821778,False
2002-01-11,1145.599976,BEAR,-0.023218262340764354,False
2002-01-18,1127.579956,BEAR,-0.01585479198171803,False
2002-01-25,1133.280029,BEAR,0.005042404319809429,False
2002-02-01,1122.199951,BEAR,-0.0098251079421119,False
2002-02-08,1096.219971,BEAR,-0.023423128815771962,False
2002-02-15,1104.180054,BEAR,0.00723515509335902,False
2002-02-22,1089.839966,BEAR,-0.013072161669661825,False
2002-03-01,1131.780029,BEAR,0.03776077494847727,False
2002-03-08,1164.310059,BEAR,0.028337047322502865,False
2002-03-15,1166.160034,BEAR,0.001587641389730587,False
2002-03-22,1148.699951,BEAR,-0.015085503426834642,False
2002-03-29,1147.390015,BEAR,-0.001141014647959024,False
2002-04-05,1122.72998,BEAR,-0.02172660925560427,False
2002-04-12,1111.01001,BEAR,-0.010493681090846762,False
2002-04-19,1125.170044,BEAR,0.012664653938667631,False
2002-04-26,1076.319946,BEAR,-0.044386409332357164,False
2002-05-03,1073.430054,BEAR,-0.0026885858735175823,False
2002-05-10,1054.98999,BEAR,-0.017327900519328678,False
2002-05-17,1106.589966,BEAR,0.047751905295705235,False
2002-05-24,1083.819946,BEAR,-0.02079139628200165,False
2002-05-31,1067.140015,BEAR,-0.01550960097914232,False
2002-06-07,1027.530029,BEAR,-0.037824294500581467,False
2002-06-14,1007.27002,BEAR,-0.0199141714738145,False
2002-06-21,989.140015,BEAR,-0.018163105876112424,False
2002-06-28,989.820007,BEAR,0.0006872215903327832,False
2002-07-05,989.030029,BEAR,-0.000798421333193025,False
2002-07-12,921.390015,BEAR,-0.07084127848172202,False
2002-07-19,847.75,BEAR,-0.08329763466721798,False
2002-07-26,852.840027,BEAR,0.005986207279983382,False
2002-08-02,864.23999,BEAR,0.013278508152138253,False
2002-08-09,908.640015,BEAR,0.050098496199440797,False
2002-08-16,928.77002,BEAR,0.02191215901697799,False
2002-08-23,940.859985,BEAR,0.01293318302384601,False
2002-08-30,916.070007,BEAR,-0.02670154606849215,False
2002-09-06,893.919983,BEAR,-0.02447652191616545,False
2002-09-13,889.8099980000002,BEAR,-0.004608312151799812,False
2002-09-20,845.3900150000002,BEAR,-0.051209877455789664,False
2002-09-27,827.369995,BEAR,-0.02154608791725014,False
2002-10-04,800.580017,BEAR,-0.03291550295164821,False
2002-10-11,835.320007,BEAR,0.042478407131608525,False
2002-10-18,884.3900150000002,BEAR,0.05708326543075177,False
2002-10-25,897.650024,BEAR,0.014882105273966845,False
2002-11-01,900.960022,BEAR,0.003680621871390032,False
2002-11-08,894.73999,BEAR,-0.006927723823688317,False
2002-11-15,909.830017,BEAR,0.016724625456116787,False
2002-11-22,930.549988,BEAR,0.0225180087372384,False
2002-11-29,936.309998,BEAR,0.006170819794889725,False
2002-12-06,912.22998,BEAR,-0.026054486752075733,False
2002-12-13,889.4799800000002,BEAR,-0.0252551295110034,False
2002-12-20,895.76001,BEAR,0.00703553128946228,False
2002-12-27,875.400024,BEAR,-0.022991578942812983,False
2003-01-03,908.590027,BEAR,0.03721302486506793,False
2003-01-10,927.570007,BEAR,0.020674293840557287,False
2003-01-17,901.780029,BEAR,-0.028197650845277172,False
2003-01-24,861.400024,BEAR,-0.04581161955155072,False
2003-01-31,855.7000119999999,BEAR,-0.006639139034015139,False
2003-02-07,829.6900019999998,BEAR,-0.030867721988583747,False
2003-02-14,834.8900150000002,BEAR,0.006247858153298225,False
2003-02-21,848.169983,BEAR,0.015781069742768928,False
2003-02-28,841.150024,BEAR,-0.008311035657563188,False
2003-03-07,828.8900150000002,BEAR,-0.014682557257782529,False
2003-03-14,833.27002,BEAR,0.005270268862106944,False
2003-03-21,895.7899779999998,BEAR,0.07234824264362985,False
2003-03-28,863.5,BEAR,-0.036712088358756514,False
2003-04-04,878.849976,BEAR,0.017620309763759206,False
2003-04-11,868.2999880000001,BEAR,-0.012076944104001239,False
2003-04-18,893.580017,BEAR,0.028698621903937457,False
2003-04-25,898.8099980000002,BEAR,0.005835778819393648,False
2003-05-02,930.080017,BEAR,0.034198958261215356,False
2003-05-09,933.409973,BEAR,0.0035738958215551244,False
2003-05-16,944.299988,BEAR,0.0115993815086045,False
2003-05-23,933.219971,BEAR,-0.011802959085688824,False
2003-05-30,963.590027,BEAR,0.032024980481470317,False
2003-06-06,987.76001,BULL,0.024773842426425975,True
2003-06-13,988.609985,BULL,0.0008601375800625232,False
2003-06-20,995.690002,BULL,0.007136065203097087,False
2003-06-27,976.219971,BULL,-0.019748025024805476,False
2003-07-04,985.700012,BULL,0.009664119703723767,False
2003-07-11,998.140015,BULL,0.012541501216657501,False
2003-07-18,993.320007,BULL,-0.004840687092604096,False
2003-07-25,998.679993,BULL,0.005381525035932956,False
2003-08-01,980.150024,BULL,-0.018728754342987892,False
2003-08-08,977.590027,BULL,-0.002615258811097745,False
2003-08-15,990.669983,BULL,0.013291077889942578,False
2003-08-22,993.059998,BULL,0.002409618425201209,False
2003-08-29,1008.01001,BULL,0.014942295971034735,False
2003-09-05,1021.390015,BULL,0.013186359230273838,False
2003-09-12,1018.630005,BULL,-0.002705867253205616,False
2003-09-19,1036.300049,BULL,0.01719813235914566,False
2003-09-26,996.849976,BULL,-0.03881172026077909,False
2003-10-03,1029.849976,BULL,0.03256813303312496,False
2003-10-10,1038.060059,BULL,0.007940506114154353,False
2003-10-17,1039.319946,BULL,0.0012129578136275626,False
2003-10-24,1028.910034,BULL,-0.010066578677187452,False
2003-10-31,1050.709961,BULL,0.02096606649951097,False
2003-11-07,1053.209961,BULL,0.0023765174239671377,False
2003-11-14,1050.349976,BULL,-0.002719187328031404,False
2003-11-21,1035.280029,BULL,-0.01445146956700293,False
2003-11-28,1058.199951,BULL,0.02189735563982424,False
2003-12-05,1061.5,BULL,0.003113696978326796,False
2003-12-12,1074.140015,BULL,0.011837353212343152,False
2003-12-19,1088.660034,BULL,0.013427258020237002,False
2003-12-26,1095.890015,BULL,0.006619218819171282,False
2004-01-02,1108.47998,BULL,0.011422857256173445,False
2004-01-09,1121.859985,BULL,0.01199831929183253,False
2004-01-16,1139.829956,BULL,0.015891081116295724,False
2004-01-23,1141.550049,BULL,0.0015079410901923144,False
2004-01-30,1131.130005,BULL,-0.009169893489728001,False
2004-02-06,1142.76001,BULL,0.010229260284870634,False
2004-02-13,1145.810059,BULL,0.0026654642102693312,False
2004-02-20,1144.109985,BULL,-0.001484832902183191,False
2004-02-27,1144.939941,BULL,0.000725153284724999,False
2004-03-05,1156.859985,BULL,0.010357242975717154,False
2004-03-12,1120.569946,BULL,-0.03187198910264312,False
2004-03-19,1109.780029,BULL,-0.009675612614955824,False
2004-03-26,1108.060059,BULL,-0.0015510318837839011,False
2004-04-02,1141.810059,BULL,0.030003982553549774,False
2004-04-09,1139.319946,BULL,-0.002183228473285206,False
2004-04-16,1134.609985,BULL,-0.004142579480054389,False
2004-04-23,1140.599976,BULL,0.0052654523688267394,False
2004-04-30,1107.300049,BULL,-0.029629754725036032,False
2004-05-07,1098.699951,BULL,-0.007797045847172336,False
2004-05-14,1095.699951,BULL,-0.0027342344175963107,False
2004-05-21,1093.560059,BULL,-0.0019549004428129134,False
2004-05-28,1120.680054,BULL,0.024497208846392532,False
2004-06-04,1122.5,BULL,0.0016226485217531617,False
2004-06-11,1136.469971,BULL,0.01236860097779407,False
2004-06-18,1135.02002,BULL,-0.0012766520677417435,False
2004-06-25,1134.430054,BULL,-0.0005199197991167186,False
2004-07-02,1125.380005,BULL,-0.008009608902173527,False
2004-07-09,1112.810059,BULL,-0.011232359896620426,False
2004-07-16,1101.390015,BULL,-0.010315368875783507,False
2004-07-23,1086.199951,BULL,-0.013887710563420906,False
2004-07-30,1101.719971,BULL,0.0141872471317847,False
2004-08-06,1063.969971,BULL,-0.03486540086217138,False
2004-08-13,1064.800049,BULL,0.0007798663399727475,False
2004-08-20,1098.349976,BULL,0.031021997710303867,False
2004-08-27,1107.77002,BULL,0.008539971776880153,False
2004-09-03,1113.630005,BULL,0.005275950776166779,False
2004-09-10,1123.920044,BULL,0.009197659329805905,False
2004-09-17,1128.550049,BULL,0.004111052604221453,False
2004-09-24,1110.109985,BULL,-0.016474570312997386,False
2004-10-01,1131.5,BULL,0.019085090090278974,False
2004-10-08,1122.140015,BULL,-0.008306596224059094,False
2004-10-15,1108.199951,BULL,-0.012500556632130079,False
2004-10-22,1095.73999,BULL,-0.011307108255671099,False
2004-10-29,1130.199951,BULL,0.030964639878851983,False
2004-11-05,1166.170044,BULL,0.031330347771392146,False
2004-11-12,1184.170044,BULL,0.015317231763105765,False
2004-11-19,1170.339966,BULL,-0.011747868559573639,False
2004-11-26,1182.650024,BULL,0.010463427693512885,False
2004-12-03,1191.170044,BULL,0.007178350794400293,False
2004-12-10,1188.0,BULL,-0.0026648333808311215,False
2004-12-17,1194.199951,BULL,0.005205243158648014,False
2004-12-24,1210.130005,BULL,0.013251331886814663,False
2004-12-31,1211.920044,BULL,0.001478119188041344,False
2005-01-07,1186.189941,BULL,-0.021459474807656184,False
2005-01-14,1184.52002,BULL,-0.0014087942461649672,False
2005-01-21,1167.869995,BULL,-0.014156073559719349,False
2005-01-28,1171.359985,BULL,0.0029838815501511506,False
2005-02-04,1203.030029,BULL,0.026677944332695328,False
2005-02-11,1205.300049,BULL,0.0018851408226758302,False
2005-02-18,1201.589966,BULL,-0.0030828878056949,False
2005-02-25,1211.369995,BULL,0.008106294935239065,False
2005-03-04,1222.119995,BULL,0.008835105114064535,False
2005-03-11,1200.079956,BULL,-0.018198866935273086,False
2005-03-18,1189.650024,BULL,-0.008729018184972983,False
2005-03-25,1171.420044,BULL,-0.015442440713098632,False
2005-04-01,1172.920044,BULL,0.0012796779890213742,False
2005-04-08,1181.199951,BULL,0.007034425739167798,False
2005-04-15,1142.619995,BULL,-0.03320696268688123,False
2005-04-22,1152.119995,BULL,0.008279852458058864,False
2005-04-29,1156.849976,BULL,0.004097054249992582,False
2005-05-06,1171.349976,BULL,0.012456135879914655,False
2005-05-13,1154.050049,BULL,-0.014879372142690563,False
2005-05-20,1189.280029,BULL,0.030070569216560677,False
2005-05-27,1198.780029,BULL,0.007956290783099047,False
2005-06-03,1196.02002,BULL,-0.002305002643669591,False
2005-06-10,1198.109985,BULL,0.0017459081390905004,False
2005-06-17,1216.959961,BULL,0.015610611052821681,False
2005-06-24,1191.569946,BULL,-0.021084193722623615,False
2005-07-01,1194.439941,BULL,0.002405686916697864,False
2005-07-08,1211.859985,BULL,0.014478950141563772,False
2005-07-15,1227.920044,BULL,0.013165359809641028,False
2005-07-22,1233.680054,BULL,0.004679899482775202,False
2005-07-29,1234.180054,BULL,0.00040520935949375103,False
2005-08-05,1226.420044,BULL,-0.006307433485942894,False
2005-08-12,1230.390015,BULL,0.0032318122769453127,False
2005-08-19,1219.709961,BULL,-0.008718110893213232,False
2005-08-26,1205.099976,BULL,-0.012050562460177133,False
2005-09-02,1218.02002,BULL,0.010664074798382748,False
2005-09-09,1241.47998,BULL,0.019077594247382312,False
2005-09-16,1237.910034,BULL,-0.0028796989960214003,False
2005-09-23,1215.290039,BULL,-0.018441737654689684,False
2005-09-30,1228.810059,BULL,0.011063505882018376,False
2005-10-07,1195.900024,BULL,-0.027147209351729224,False
2005-10-14,1186.569946,BULL,-0.007832313366947148,False
2005-10-21,1179.589966,BULL,-0.005899855044752358,False
2005-10-28,1198.410034,BULL,0.015828814926714084,False
2005-11-04,1220.140015,BULL,0.0179699119772424,False
2005-11-11,1234.719971,BULL,0.011878581686600087,False
2005-11-18,1248.27002,BULL,0.010914408483753083,False
2005-11-25,1268.25,BULL,0.015879388740860083,False
2005-12-02,1265.079956,BULL,-0.002502670958503625,False
2005-12-09,1259.369995,BULL,-0.004523734554693488,False
2005-12-16,1267.319946,BULL,0.00629280000317895,False
2005-12-23,1268.660034,BULL,0.0010568601765812342,False
2005-12-30,1248.290039,BULL,-0.01618660614052189,False
2006-01-06,1285.449951,BULL,0.029334167486260977,False
2006-01-13,1287.609985,BULL,0.0016789616729800387,False
2006-01-20,1261.48999,BULL,-0.020494221080469447,False
2006-01-27,1283.719971,BULL,0.017468536291472193,False
2006-02-03,1264.030029,BULL,-0.01545703779822419,False
2006-02-10,1266.98999,BULL,0.002338948192583271,False
2006-02-17,1287.23999,BULL,0.0158563828913357,False
2006-02-24,1289.430054,BULL,0.0016999184916899886,False
2006-03-03,1287.22998,BULL,-0.0017076948496329632,False
2006-03-10,1281.420044,BULL,-0.004523734921982669,False
2006-03-17,1307.25,BULL,0.01995682171938644,False
2006-03-24,1302.949951,BULL,-0.0032948072720444567,False
2006-03-31,1294.869995,BULL,-0.006220586663356773,False
2006-04-07,1295.5,BULL,0.0004864208693260418,False
2006-04-14,1289.119995,BULL,-0.004936909851893688,False
2006-04-21,1311.280029,BULL,0.017043970346628603,False
2006-04-28,1310.609985,BULL,-0.0005111152725773519,False
2006-05-05,1325.76001,BULL,0.011493221207557957,False
2006-05-12,1291.23999,BULL,-0.02638289820620226,False
2006-05-19,1267.030029,BULL,-0.01892738731720759,False
2006-05-26,1280.160034,BULL,0.010309494752523156,False
2006-06-02,1288.219971,BULL,0.006276301359106217,False
2006-06-09,1252.300049,BULL,-0.028279498322109464,False
2006-06-16,1251.540039,BULL,-0.000607075529290938,False
2006-06-23,1244.5,BULL,-0.0056409813610527985,False
2006-06-30,1270.199951,BULL,0.020440486984625014,False
2006-07-07,1265.47998,BULL,-0.0037228487662854075,False
2006-07-14,1236.199951,BULL,-0.02340936243841311,False
2006-07-21,1240.290039,BULL,0.0033031360799581893,False
2006-07-28,1278.550049,BULL,0.030381406953737276,False
2006-08-04,1279.359985,BULL,0.0006332795260994228,False
2006-08-11,1266.73999,BULL,-0.009913277934274076,False
2006-08-18,1302.300049,BULL,0.027685306386301813,False
2006-08-25,1295.089966,BULL,-0.00555180506414069,False
2006-09-01,1311.01001,BULL,0.012217675592125044,False
2006-09-08,1298.920044,BULL,-0.009264656314229076,False
2006-09-15,1319.660034,BULL,0.01584096959556833,False
2006-09-22,1314.780029,BULL,-0.0037047801164306346,False
